NOEUD_O;NOEUD_D;VL_HCE
9189;9373;0
9189;9374;0
9189;9375;0
9189;9376;0
9189;9377;0
9189;9378;0
9189;9379;0
9189;9380;0
9189;9381;0
9189;9382;0
9189;9383;0
9189;9384;0
9189;9385;0
9189;9386;0
9189;9387;0
9189;9388;0
9189;9389;0
9189;9390;0
9189;9391;0
9189;9392;0
9189;9393;0
9189;9394;0
9189;9395;0
9189;9396;0
9189;9397;0
9189;9398;0
9189;9399;0
9189;9400;0
9189;9401;0
9189;9402;0
9189;9403;0
9189;9404;0
9189;9405;0
9189;9406;0
9189;9407;0
9189;9408;0
9189;9409;0
9189;9410;0
9189;9411;0
9189;9412;0
9189;9413;0
9189;9414;0
9189;9415;0
9189;9416;0
9189;9417;0
9189;9418;0
9189;9419;0
9189;9420;0
9189;9421;0
9189;9422;0
9189;9423;0
9189;9424;0
9189;9425;0
9189;9426;0
9189;9427;0
9189;9428;0
9189;9429;0
9189;9430;0
9189;9431;0
9189;9432;0
9189;9433;0
9189;9434;0
9189;9435;0
9189;9436;0
9189;9437;0
9189;9439;0
9189;9441;0
9189;9448;0
9189;9449;0
9189;9450;0
9189;9451;0
9189;9452;0
9189;9453;0
9189;9454;0
9189;9455;0
9189;9456;0
9189;9457;0
9189;9458;0
9189;9459;0
9189;9460;0
9189;9461;0
9189;9462;0
9189;9463;0
9189;9464;0
9189;9465;0
9189;9466;0
9189;9467;0
9189;9468;0
9189;9469;0
9189;9470;0
9189;9471;0
9189;9472;0
9189;9473;0
9189;9474;0
9189;9475;0
9189;9476;0
9189;9477;0
9189;9478;0
9189;9479;0
9189;9480;0
9189;9481;0
9189;9482;0
9189;9483;0
9189;9484;0
9189;9485;0
9189;9486;0
9189;9487;0
9189;9488;0
9189;9489;0
9189;9490;0
9189;9491;0
9189;9492;0
9189;9493;0
9189;9494;0
9189;9495;0
9189;9496;0
9189;9497;0
9189;9498;0
9189;9499;0
9189;9500;0
9189;9501;0
9189;9502;0
9189;9503;0
9189;9504;0
9189;9505;0
9189;9506;0
9189;9507;0
9189;9508;0
9189;9509;0
9189;9510;0
9189;9511;0
9189;9512;0
9189;9513;0
9189;9514;0
9189;9515;0
9189;9516;0
9189;9517;0
9189;9518;0
9189;9519;0
9189;9520;0
9189;9521;0
9189;9522;0
9189;9523;0
9189;9524;0
9189;9525;0
9189;9526;0
9189;9527;0
9189;9528;0
9189;9529;0
9189;9530;0
9189;9531;0
9189;9532;0
9189;9533;0
9189;9534;0
9189;9535;0
9189;9536;0
9189;9537;0
9189;9538;0
9189;9539;0
9189;9540;0
9189;9541;0
9189;9542;0
9189;9543;0
9189;9544;0
9189;9545;0
9189;9546;0
9189;9547;0
9189;9548;0
9189;9549;0
9189;9550;0
9189;9551;0
9189;9552;0
9189;9553;0
9189;9554;0
9189;9555;0
9189;9556;0
9189;9557;0
9189;9558;0
9189;9559;0
9189;9560;0
9189;9561;0
9189;9562;0
9189;9563;0
9189;9564;0
9189;9565;0
9189;9566;0
9189;9567;0
9189;9568;0
9189;9569;0
9189;9570;0
9189;9571;0
9189;9572;0
9189;9573;0
9189;9574;0
9189;9575;0
9189;9576;0
9189;9577;0
9189;9578;0
9189;9579;0
9189;9580;0
9189;9581;0
9189;9582;0
9189;9583;0
9189;9584;0
9189;9585;0
9189;9586;0
9189;9587;0
9189;9588;0
9189;9589;0
9189;9590;0
9189;9591;0
9189;9592;0
9189;9593;0
9189;9594;0
9189;9595;0
9189;9596;0
9189;9597;0
9189;9598;0
9189;9599;0
9189;9600;0
9189;9601;0
9189;9602;0
9189;9603;0
9189;9604;0
9189;9605;0
9189;9606;0
9189;9607;0
9189;9608;0
9189;9609;0
9189;9610;0
9189;9611;0
9189;9612;0
9189;9613;0
9189;9614;0
9189;9615;0
9189;9616;0
9189;9617;0
9189;9618;0
9189;9619;0
9189;9620;0
9189;9621;0
9189;9622;0
9189;9623;0
9189;9624;0
9189;9625;0
9189;9626;0
9189;9627;0
9189;9628;0
9189;9629;0
9189;9630;0
9189;9631;0
9189;9632;0
9189;9633;0
9189;9634;0
9189;9635;0
9189;9636;0
9189;9637;0
9189;9638;0
9189;9639;0
9189;9640;0
9189;9641;0
9189;9642;0
9189;9643;0
9189;9644;0
9189;9645;0
9189;9646;0
9189;9647;0
9189;9648;0
9189;9649;0
9189;9650;0
9189;9651;0
9189;9652;0
9189;9653;0
9189;9654;0
9189;9655;0
9189;9656;0
9189;9657;0
9189;9658;0
9189;9659;0
9189;9660;0
9189;9661;0
9189;9662;0
9189;9663;0
9189;9664;0
9189;9665;0
9189;9666;0
9189;9667;0
9189;9668;0
9189;9669;0
9189;9670;0
9189;9671;0
9190;7778;0.66
9190;7800;0.45
9190;7802;0.39
9190;7803;0
9190;7805;0
9190;7806;0.25
9190;7809;0.08
9190;7810;0.48
9190;7812;0.16
9190;7813;0.22
9190;7814;0.19
9190;7815;0.39
9190;7817;0.12
9190;7818;0
9190;7819;0.45
9190;7820;0.04
9190;7837;1.16
9190;9065;0
9190;9067;0
9190;9068;0
9190;9071;0
9190;9073;0
9190;9074;0
9190;9075;0
9190;9076;0
9190;9077;0
9190;9078;0
9190;9079;0
9190;9080;0
9190;9081;0
9190;9083;0
9190;9086;0
9190;9090;0
9190;9092;0
9190;9097;0
9190;9098;0
9190;9099;0
9190;9100;0
9190;9103;0
9190;9104;0
9190;9108;0
9190;9109;0
9190;9110;0
9190;9111;0
9190;9115;0
9190;9116;0
9190;9117;0
9190;9118;0
9190;9119;0
9190;9120;0
9190;9121;0
9190;9122;0
9190;9123;0
9190;9124;0
9190;9125;0
9190;9126;0
9190;9127;0
9190;9128;0
9190;9129;0
9190;9130;0
9190;9131;0
9190;9132;0
9190;9133;0
9190;9136;0
9190;9137;0
9190;9139;0
9190;9140;0
9190;9141;0
9190;9147;0
9190;9149;0
9190;9150;0
9190;9151;0
9190;9152;0
9190;9154;0
9190;9155;0
9190;9156;0
9190;9157;0
9190;9159;0
9190;9160;0
9190;9161;0
9190;9162;0
9190;9163;0
9190;9164;0
9190;9165;0
9190;9166;0
9190;9167;0
9190;9168;0
9190;9169;0
9190;9170;0
9190;9171;0
9190;9172;0
9190;9173;0
9190;9174;0
9190;9175;0
9190;9176;0
9190;9177;0
9190;9178;0
9190;9179;0
9190;9180;0
9190;9181;0
9190;9182;0
9190;9183;0
9190;9184;0
9190;9185;0
9190;9186;0
9190;9187;0
9190;9188;0
9190;9189;0
9190;9190;0
9190;9191;0
9190;9192;0
9190;9193;0
9190;9194;0
9190;9195;0
9190;9196;0
9190;9197;0
9190;9198;0
9190;9199;0
9190;9200;0
9190;9202;0
9190;9203;0
9190;9204;0
9190;9205;0
9190;9206;0
9190;9210;0
9190;9211;0
9190;9212;0
9190;9217;0
9190;9224;0
9190;9225;0
9190;9228;0
9190;9229;0
9190;9230;0
9190;9231;0
9190;9232;0
9190;9233;0
9190;9234;0
9190;9236;0
9190;9237;0
9190;9238;0
9190;9239;0
9190;9244;0
9190;9245;0
9190;9246;0
9190;9251;0
9190;9252;0
9190;9255;0
9190;9256;0
9190;9257;0
9190;9258;0
9190;9259;0
9190;9260;0
9190;9261;0
9190;9262;0
9190;9263;0
9190;9264;0
9190;9265;0
9190;9266;0
9190;9267;0
9190;9268;0
9190;9269;0
9190;9270;0
9190;9271;0
9190;9272;0
9190;9273;0
9190;9274;0
9190;9275;0
9190;9276;0
9190;9277;0
9190;9278;0
9190;9279;0
9190;9280;0
9190;9281;0
9190;9282;0
9190;9283;0
9190;9284;0
9190;9285;0
9190;9286;0
9190;9287;0
9190;9288;0
9190;9289;0
9190;9290;0
9190;9291;0
9190;9292;0
9190;9293;0
9190;9294;0
9190;9295;0
9190;9296;0
9190;9297;0
9190;9298;0
9190;9299;0
9190;9300;0
9190;9301;0
9190;9302;0
9190;9303;0
9190;9304;0
9190;9305;0
9190;9306;0
9190;9307;0
9190;9308;0
9190;9309;0
9190;9310;0
9190;9311;0
9190;9312;0
9190;9313;0
9190;9314;0
9190;9315;0
9190;9316;0
9190;9317;0
9190;9318;0
9190;9319;0
9190;9320;0
9190;9321;0
9190;9322;0
9190;9323;0
9190;9324;0
9190;9325;0
9190;9326;0
9190;9327;0
9190;9328;0
9190;9329;0
9190;9330;0
9190;9331;0
9190;9332;0
9190;9333;0
9190;9334;0
9190;9335;0
9190;9336;0
9190;9337;0
9190;9338;0
9190;9339;0
9190;9340;0
9190;9341;0
9190;9342;0
9190;9343;0
9190;9344;0
9190;9345;0
9190;9346;0
9190;9347;0
9190;9348;0
9190;9349;0
9190;9350;0
9190;9351;0
9190;9352;0
9190;9353;0
9190;9354;0
9190;9355;0
9190;9356;0
9190;9357;0
9190;9358;0
9190;9359;0
9190;9360;0
9190;9361;0
9190;9362;0
9190;9363;0
9190;9364;0
9190;9365;0
9190;9366;0
9190;9367;0
9190;9368;0
9190;9369;0
9190;9370;0
9190;9371;0
9190;9372;0
9190;9373;0
9190;9374;0
9190;9375;0
9190;9376;0
9190;9377;0
9190;9378;0
9190;9379;0
9190;9380;0
9190;9381;0
9190;9382;0
9190;9383;0
9190;9384;0
9190;9385;0
9190;9386;0
9190;9387;0
9190;9388;0
9190;9389;0
9190;9390;0
9190;9391;0
9190;9392;0
9190;9393;0
9190;9394;0
9190;9395;0
9190;9396;0
9190;9397;0
9190;9398;0
9190;9399;0
9190;9400;0
9190;9401;0
9190;9402;0
9190;9403;0
9190;9404;0
9190;9405;0
9190;9406;0
9190;9407;0
9190;9408;0
9190;9409;0
9190;9410;0
9190;9411;0
9190;9412;0
9190;9413;0
9190;9414;0
9190;9415;0
9190;9416;0
9190;9417;0
9190;9418;0
9190;9419;0
9190;9420;0
9190;9421;0
9190;9422;0
9190;9423;0
9190;9424;0
9190;9425;0
9190;9426;0
9190;9427;0
9190;9428;0
9190;9429;0
9190;9430;0
9190;9431;0
9190;9432;0
9190;9433;0
9190;9434;0
9190;9435;0
9190;9436;0
9190;9437;0
9190;9439;0
9190;9441;0
9190;9448;0
9190;9449;0
9190;9450;0
9190;9451;0
9190;9452;0
9190;9453;0
9190;9454;0
9190;9455;0
9190;9456;0
9190;9457;0
9190;9458;0
9190;9459;0
9190;9460;0
9190;9461;0
9190;9462;0
9190;9463;0
9190;9464;0
9190;9465;0
9190;9466;0
9190;9467;0
9190;9468;0
9190;9469;0
9190;9470;0
9190;9471;0
9190;9472;0
9190;9473;0
9190;9474;0
9190;9475;0
9190;9476;0
9190;9477;0
9190;9478;0
9190;9479;0
9190;9480;0
9190;9481;0
9190;9482;0
9190;9483;0
9190;9484;0
9190;9485;0
9190;9486;0
9190;9487;0
9190;9488;0
9190;9489;0
9190;9490;0
9190;9491;0
9190;9492;0
9190;9493;0
9190;9494;0
9190;9495;0
9190;9496;0
9190;9497;0
9190;9498;0
9190;9499;0
9190;9500;0
9190;9501;0
9190;9502;0
9190;9503;0
9190;9504;0
9190;9505;0
9190;9506;0
9190;9507;0
9190;9508;0
9190;9509;0
9190;9510;0
9190;9511;0
9190;9512;0
9190;9513;0
9190;9514;0
9190;9515;0
9190;9516;0
9190;9517;0
9190;9518;0
9190;9519;0
9190;9520;0
9190;9521;0
9190;9522;0
9190;9523;0
9190;9524;0
9190;9525;0
9190;9526;0
9190;9527;0
9190;9528;0
9190;9529;0
9190;9530;0
9190;9531;0
9190;9532;0
9190;9533;0
9190;9534;0
9190;9535;0
9190;9536;0
9190;9537;0
9190;9538;0
9190;9539;0
9190;9540;0
9190;9541;0
9190;9542;0
9190;9543;0
9190;9544;0
9190;9545;0
9190;9546;0
9190;9547;0
9190;9548;0
9190;9549;0
9190;9550;0
9190;9551;0
9190;9552;0
9190;9553;0
9190;9554;0
9190;9555;0
9190;9556;0
9190;9557;0
9190;9558;0
9190;9559;0
9190;9560;0
9190;9561;0
9190;9562;0
9190;9563;0
9190;9564;0
9190;9565;0
9190;9566;0
9190;9567;0
9190;9568;0
9190;9569;0
9190;9570;0
9190;9571;0
9190;9572;0
9190;9573;0
9190;9574;0
9190;9575;0
9190;9576;0
9190;9577;0
9190;9578;0
9190;9579;0
9190;9580;0
9190;9581;0
9190;9582;0
9190;9583;0
9190;9584;0
9190;9585;0
9190;9586;0
9190;9587;0
9190;9588;0
9190;9589;0
9190;9590;0
9190;9591;0
9190;9592;0
9190;9593;0
9190;9594;0
9190;9595;0
9190;9596;0
9190;9597;0
9190;9598;0
9190;9599;0
9190;9600;0
9190;9601;0
9190;9602;0
9190;9603;0
9190;9604;0
9190;9605;0
9190;9606;0
9190;9607;0
9190;9608;0
9190;9609;0
9190;9610;0
9190;9611;0
9190;9612;0
9190;9613;0
9190;9614;0
9190;9615;0
9190;9616;0
9190;9617;0
9190;9618;0
9190;9619;0
9190;9620;0
9190;9621;0
9190;9622;0
9190;9623;0
9190;9624;0
9190;9625;0
9190;9626;0
9190;9627;0
9190;9628;0
9190;9629;0
9190;9630;0
9190;9631;0
9190;9632;0
9190;9633;0
9190;9634;0
9190;9635;0
9190;9636;0
9190;9637;0
9190;9638;0
9190;9639;0
9190;9640;0
9190;9641;0
9190;9642;0
9190;9643;0
9190;9644;0
9190;9645;0
9190;9646;0
9190;9647;0
9190;9648;0
9190;9649;0
9190;9650;0
9190;9651;0
9190;9652;0
9190;9653;0
9190;9654;0
9190;9655;0
9190;9656;0
9190;9657;0
9190;9658;0
9190;9659;0
9190;9660;0
9190;9661;0
9190;9662;0
9190;9663;0
9190;9664;0
9190;9665;0
9190;9666;0
9190;9667;0
9190;9668;0
9190;9669;0
9190;9670;0
9190;9671;0
9191;7778;0.32
9191;7800;0.22
9191;7802;0.18
9191;7803;0
9191;7805;0
9191;7806;0.12
9191;7809;0.04
9191;7810;0.23
9191;7812;0.08
9191;7813;0.11
9191;7814;0.09
9191;7815;0.19
9191;7817;0.05
9191;7818;0
9191;7819;0.22
9191;7820;0.02
9191;7837;0.55
9191;9065;0
9191;9067;0
9191;9068;0
9191;9071;0
9191;9073;0
9191;9074;0
9191;9075;0
9191;9076;0
9191;9077;0
9191;9078;0
9191;9079;0
9191;9080;0
9191;9081;0
9191;9083;0
9191;9086;0
9191;9090;0
9191;9092;0
9191;9097;0
9191;9098;0
9191;9099;0
9191;9100;0
9191;9103;0
9191;9104;0
9191;9108;0
9191;9109;0
9191;9110;0
9191;9111;0
9191;9115;0
9191;9116;0
9191;9117;0
9191;9118;0
9191;9119;0
9191;9120;0
9191;9121;0
9191;9122;0
9191;9123;0
9191;9124;0
9191;9125;0
9191;9126;0
9191;9127;0
9191;9128;0
9191;9129;0
9191;9130;0
9191;9131;0
9191;9132;0
9191;9133;0
9191;9136;0
9191;9137;0
9191;9139;0
9191;9140;0
9191;9141;0
9191;9147;0
9191;9149;0
9191;9150;0
9191;9151;0
9191;9152;0
9191;9154;0
9191;9155;0
9191;9156;0
9191;9157;0
9191;9159;0
9191;9160;0
9191;9161;0
9191;9162;0
9191;9163;0
9191;9164;0
9191;9165;0
9191;9166;0
9191;9167;0
9191;9168;0
9191;9169;0
9191;9170;0
9191;9171;0
9191;9172;0
9191;9173;0
9191;9174;0
9191;9175;0
9191;9176;0
9191;9177;0
9191;9178;0
9191;9179;0
9191;9180;0
9191;9181;0
9191;9182;0
9191;9183;0
9191;9184;0
9191;9185;0
9191;9186;0
9191;9187;0
9191;9188;0
9191;9189;0
9191;9190;0
9191;9191;0
9191;9192;0
9191;9193;0
9191;9194;0
9191;9195;0
9191;9196;0
9191;9197;0
9191;9198;0
9191;9199;0
9191;9200;0
9191;9202;0
9191;9203;0
9191;9204;0
9191;9205;0
9191;9206;0
9191;9210;0
9191;9211;0
9191;9212;0
9191;9217;0
9191;9224;0
9191;9225;0
9191;9228;0
9191;9229;0
9191;9230;0
9191;9231;0
9191;9232;0
9191;9233;0
9191;9234;0
9191;9236;0
9191;9237;0
9191;9238;0
9191;9239;0
9191;9244;0
9191;9245;0
9191;9246;0
9191;9251;0
9191;9252;0
9191;9255;0
9191;9256;0
9191;9257;0
9191;9258;0
9191;9259;0
9191;9260;0
9191;9261;0
9191;9262;0
9191;9263;0
9191;9264;0
9191;9265;0
9191;9266;0
9191;9267;0
9191;9268;0
9191;9269;0
9191;9270;0
9191;9271;0
9191;9272;0
9191;9273;0
9191;9274;0
9191;9275;0
9191;9276;0
9191;9277;0
9191;9278;0
9191;9279;0
9191;9280;0
9191;9281;0
9191;9282;0
9191;9283;0
9191;9284;0
9191;9285;0
9191;9286;0
9191;9287;0
9191;9288;0
9191;9289;0
9191;9290;0
9191;9291;0
9191;9292;0
9191;9293;0
9191;9294;0
9191;9295;0
9191;9296;0
9191;9297;0
9191;9298;0
9191;9299;0
9191;9300;0
9191;9301;0
9191;9302;0
9191;9303;0
9191;9304;0
9191;9305;0
9191;9306;0
9191;9307;0
9191;9308;0
9191;9309;0
9191;9310;0
9191;9311;0
9191;9312;0
9191;9313;0
9191;9314;0
9191;9315;0
9191;9316;0
9191;9317;0
9191;9318;0
9191;9319;0
9191;9320;0
9191;9321;0
9191;9322;0
9191;9323;0
9191;9324;0
9191;9325;0
9191;9326;0
9191;9327;0
9191;9328;0
9191;9329;0
9191;9330;0
9191;9331;0
9191;9332;0
9191;9333;0
9191;9334;0
9191;9335;0
9191;9336;0
9191;9337;0
9191;9338;0
9191;9339;0
9191;9340;0
9191;9341;0
9191;9342;0
9191;9343;0
9191;9344;0
9191;9345;0
9191;9346;0
9191;9347;0
9191;9348;0
9191;9349;0
9191;9350;0
9191;9351;0
9191;9352;0
9191;9353;0
9191;9354;0
9191;9355;0
9191;9356;0
9191;9357;0
9191;9358;0
9191;9359;0
9191;9360;0
9191;9361;0
9191;9362;0
9191;9363;0
9191;9364;0
9191;9365;0
9191;9366;0
9191;9367;0
9191;9368;0
9191;9369;0
9191;9370;0
9191;9371;0
9191;9372;0
9191;9373;0
9191;9374;0
9191;9375;0
9191;9376;0
9191;9377;0
9191;9378;0
9191;9379;0
9191;9380;0
9191;9381;0
9191;9382;0
9191;9383;0
9191;9384;0
9191;9385;0
9191;9386;0
9191;9387;0
9191;9388;0
9191;9389;0
9191;9390;0
9191;9391;0
9191;9392;0
9191;9393;0
9191;9394;0
9191;9395;0
9191;9396;0
9191;9397;0
9191;9398;0
9191;9399;0
9191;9400;0
9191;9401;0
9191;9402;0
9191;9403;0
9191;9404;0
9191;9405;0
9191;9406;0
9191;9407;0
9191;9408;0
9191;9409;0
9191;9410;0
9191;9411;0
9191;9412;0
9191;9413;0
9191;9414;0
9191;9415;0
9191;9416;0
9191;9417;0
9191;9418;0
9191;9419;0
9191;9420;0
9191;9421;0
9191;9422;0
9191;9423;0
9191;9424;0
9191;9425;0
9191;9426;0
9191;9427;0
9191;9428;0
9191;9429;0
9191;9430;0
9191;9431;0
9191;9432;0
9191;9433;0
9191;9434;0
9191;9435;0
9191;9436;0
9191;9437;0
9191;9439;0
9191;9441;0
9191;9448;0
9191;9449;0
9191;9450;0
9191;9451;0
9191;9452;0
9191;9453;0
9191;9454;0
9191;9455;0
9191;9456;0
9191;9457;0
9191;9458;0
9191;9459;0
9191;9460;0
9191;9461;0
9191;9462;0
9191;9463;0
9191;9464;0
9191;9465;0
9191;9466;0
9191;9467;0
9191;9468;0
9191;9469;0
9191;9470;0
9191;9471;0
9191;9472;0
9191;9473;0
9191;9474;0
9191;9475;0
9191;9476;0
9191;9477;0
9191;9478;0
9191;9479;0
9191;9480;0
9191;9481;0
9191;9482;0
9191;9483;0
9191;9484;0
9191;9485;0
9191;9486;0
9191;9487;0
9191;9488;0
9191;9489;0
9191;9490;0
9191;9491;0
9191;9492;0
9191;9493;0
9191;9494;0
9191;9495;0
9191;9496;0
9191;9497;0
9191;9498;0
9191;9499;0
9191;9500;0
9191;9501;0
9191;9502;0
9191;9503;0
9191;9504;0
9191;9505;0
9191;9506;0
9191;9507;0
9191;9508;0
9191;9509;0
9191;9510;0
9191;9511;0
9191;9512;0
9191;9513;0
9191;9514;0
9191;9515;0
9191;9516;0
9191;9517;0
9191;9518;0
9191;9519;0
9191;9520;0
9191;9521;0
9191;9522;0
9191;9523;0
9191;9524;0
9191;9525;0
9191;9526;0
9191;9527;0
9191;9528;0
9191;9529;0
9191;9530;0
9191;9531;0
9191;9532;0
9191;9533;0
9191;9534;0
9191;9535;0
9191;9536;0
9191;9537;0
9191;9538;0
9191;9539;0
9191;9540;0
9191;9541;0
9191;9542;0
9191;9543;0
9191;9544;0
9191;9545;0
9191;9546;0
9191;9547;0
9191;9548;0
9191;9549;0
9191;9550;0
9191;9551;0
9191;9552;0
9191;9553;0
9191;9554;0
9191;9555;0
9191;9556;0
9191;9557;0
9191;9558;0
9191;9559;0
9191;9560;0
9191;9561;0
9191;9562;0
9191;9563;0
9191;9564;0
9191;9565;0
9191;9566;0
9191;9567;0
9191;9568;0
9191;9569;0
9191;9570;0
9191;9571;0
9191;9572;0
9191;9573;0
9191;9574;0
9191;9575;0
9191;9576;0
9191;9577;0
9191;9578;0
9191;9579;0
9191;9580;0
9191;9581;0
9191;9582;0
9191;9583;0
9191;9584;0
9191;9585;0
9191;9586;0
9191;9587;0
9191;9588;0
9191;9589;0
9191;9590;0
9191;9591;0
9191;9592;0
9191;9593;0
9191;9594;0
9191;9595;0
9191;9596;0
9191;9597;0
9191;9598;0
9191;9599;0
9191;9600;0
9191;9601;0
9191;9602;0
9191;9603;0
9191;9604;0
9191;9605;0
9191;9606;0
9191;9607;0
9191;9608;0
9191;9609;0
9191;9610;0
9191;9611;0
9191;9612;0
9191;9613;0
9191;9614;0
9191;9615;0
9191;9616;0
9191;9617;0
9191;9618;0
9191;9619;0
9191;9620;0
9191;9621;0
9191;9622;0
9191;9623;0
9191;9624;0
9191;9625;0
9191;9626;0
9191;9627;0
9191;9628;0
9191;9629;0
9191;9630;0
9191;9631;0
9191;9632;0
9191;9633;0
9191;9634;0
9191;9635;0
9191;9636;0
9191;9637;0
9191;9638;0
9191;9639;0
9191;9640;0
9191;9641;0
9191;9642;0
9191;9643;0
9191;9644;0
9191;9645;0
9191;9646;0
9191;9647;0
9191;9648;0
9191;9649;0
9191;9650;0
9191;9651;0
9191;9652;0
9191;9653;0
9191;9654;0
9191;9655;0
9191;9656;0
9191;9657;0
9191;9658;0
9191;9659;0
9191;9660;0
9191;9661;0
9191;9662;0
9191;9663;0
9191;9664;0
9191;9665;0
9191;9666;0
9191;9667;0
9191;9668;0
9191;9669;0
9191;9670;0
9191;9671;0
9192;7778;0.86
9192;7800;0
9192;7802;0
9192;7803;0
9192;7805;0
9192;7806;0.36
9192;7809;0
9192;7810;0.24
9192;7812;0.19
9192;7813;0.57
9192;7814;0.07
9192;7815;0.58
9192;7817;0.1
9192;7818;0
9192;7819;0
9192;7820;0
9192;7837;0.5
9192;9065;0
9192;9067;0
9192;9068;0
9192;9071;0
9192;9073;0
9192;9074;0
9192;9075;0
9192;9076;0
9192;9077;0
9192;9078;0
9192;9079;0
9192;9080;0
9192;9081;0
9192;9083;0
9192;9086;0
9192;9090;0
9192;9092;0
9192;9097;0
9192;9098;0
9192;9099;0
9192;9100;0
9192;9103;0
9192;9104;0
9192;9108;0
9192;9109;0
9192;9110;0
9192;9111;0
9192;9115;0
9192;9116;0
9192;9117;0
9192;9118;0
9192;9119;0
9192;9120;0
9192;9121;0
9192;9122;0
9192;9123;0
9192;9124;0
9192;9125;0
9192;9126;0
9192;9127;0
9192;9128;0
9192;9129;0
9192;9130;0
9192;9131;0
9192;9132;0
9192;9133;0
9192;9136;0
9192;9137;0
9192;9139;0
9192;9140;0
9192;9141;0
9192;9147;0
9192;9149;0
9192;9150;0
9192;9151;0
9192;9152;0
9192;9154;0
9192;9155;0
9192;9156;0
9192;9157;0
9192;9159;0
9192;9160;0
9192;9161;0
9192;9162;0
9192;9163;0
9192;9164;0
9192;9165;0
9192;9166;0
9192;9167;0
9192;9168;0
9192;9169;0
9192;9170;0
9192;9171;0
9192;9172;0
9192;9173;0
9192;9174;0
9192;9175;0
9192;9176;0
9192;9177;0
9192;9178;0
9192;9179;0
9192;9180;0
9192;9181;0
9192;9182;0
9192;9183;0
9192;9184;0
9192;9185;0
9192;9186;0
9192;9187;0
9192;9188;0
9192;9189;0
9192;9190;0
9192;9191;0
9192;9192;0
9192;9193;0
9192;9194;0
9192;9195;0
9192;9196;0
9192;9197;0
9192;9198;0
9192;9199;0
9192;9200;0
9192;9202;0
9192;9203;0
9192;9204;0
9192;9205;0
9192;9206;0
9192;9210;0
9192;9211;0
9192;9212;0
9192;9217;0
9192;9224;0
9192;9225;0
9192;9228;0
9192;9229;0
9192;9230;0
9192;9231;0
9192;9232;0
9192;9233;0
9192;9234;0
9192;9236;0
9192;9237;0
9192;9238;0
9192;9239;0
9192;9244;0
9192;9245;0
9192;9246;0
9192;9251;0
9192;9252;0
9192;9255;0
9192;9256;0
9192;9257;0
9192;9258;0
9192;9259;0
9192;9260;0
9192;9261;0
9192;9262;0
9192;9263;0
9192;9264;0
9192;9265;0
9192;9266;0
9192;9267;0
9192;9268;0
9192;9269;0
9192;9270;0
9192;9271;0
9192;9272;0
9192;9273;0
9192;9274;0
9192;9275;0
9192;9276;0
9192;9277;0
9192;9278;0
9192;9279;0
9192;9280;0
9192;9281;0
9192;9282;0
9192;9283;0
9192;9284;0
9192;9285;0
9192;9286;0
9192;9287;0
9192;9288;0
9192;9289;0
9192;9290;0
9192;9291;0
9192;9292;0
9192;9293;0
9192;9294;0
9192;9295;0
9192;9296;0
9192;9297;0
9192;9298;0
9192;9299;0
9192;9300;0
9192;9301;0
9192;9302;0
9192;9303;0
9192;9304;0
9192;9305;0
9192;9306;0
9192;9307;0
9192;9308;0
9192;9309;0
9192;9310;0
9192;9311;0
9192;9312;0
9192;9313;0
9192;9314;0
9192;9315;0
9192;9316;0
9192;9317;0
9192;9318;0
9192;9319;0
9192;9320;0
9192;9321;0
9192;9322;0
9192;9323;0
9192;9324;0
9192;9325;0
9192;9326;0
9192;9327;0
9192;9328;0
9192;9329;0
9192;9330;0
9192;9331;0
9192;9332;0
9192;9333;0
9192;9334;0
9192;9335;0
9192;9336;0
9192;9337;0
9192;9338;0
9192;9339;0
9192;9340;0
9192;9341;0
9192;9342;0
9192;9343;0
9192;9344;0
9192;9345;0
9192;9346;0
9192;9347;0
9192;9348;0
9192;9349;0
9192;9350;0
9192;9351;0
9192;9352;0
9192;9353;0
9192;9354;0
9192;9355;0
9192;9356;0
9192;9357;0
9192;9358;0
9192;9359;0
9192;9360;0
9192;9361;0
9192;9362;0
9192;9363;0
9192;9364;0
9192;9365;0
9192;9366;0
9192;9367;0
9192;9368;0
9192;9369;0
9192;9370;0
9192;9371;0
9192;9372;0
9192;9373;0
9192;9374;0
9192;9375;0
9192;9376;0
9192;9377;0
9192;9378;0
9192;9379;0
9192;9380;0
9192;9381;0
9192;9382;0
9192;9383;0
9192;9384;0
9192;9385;0
9192;9386;0
9192;9387;0
9192;9388;0
9192;9389;0
9192;9390;0
9192;9391;0
9192;9392;0
9192;9393;0
9192;9394;0
9192;9395;0
9192;9396;0
9192;9397;0
9192;9398;0
9192;9399;0
9192;9400;0
9192;9401;0
9192;9402;0
9192;9403;0
9192;9404;0
9192;9405;0
9192;9406;0
9192;9407;0
9192;9408;0
9192;9409;0
9192;9410;0
9192;9411;0
9192;9412;0
9192;9413;0
9192;9414;0
9192;9415;0
9192;9416;0
9192;9417;0
9192;9418;0
9192;9419;0
9192;9420;0
9192;9421;0
9192;9422;0
9192;9423;0
9192;9424;0
9192;9425;0
9192;9426;0
9192;9427;0
9192;9428;0
9192;9429;0
9192;9430;0
9192;9431;0
9192;9432;0
9192;9433;0
9192;9434;0
9192;9435;0
9192;9436;0
9192;9437;0
9192;9439;0
9192;9441;0
9192;9448;0
9192;9449;0
9192;9450;0
9192;9451;0
9192;9452;0
